time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1985-09-09T23:14:00.990Z,14.126,120.834,243.6,4.6,mb,,,,1,us,usp0002jk6,2014-11-07T00:37:08.637Z,"Luzon, Philippines",earthquake,,10.1,,5,reviewed,us,us
1985-08-23T16:55:05.290Z,13.914,120.775,177.5,5,mb,,,,1.1,us,usp0002j2m,2014-11-07T00:37:03.110Z,"Mindoro, Philippines",earthquake,,5.6,,14,reviewed,us,us
1985-08-11T19:36:00.840Z,13.787,121.42,33,4.5,mb,,,,1,us,usp0002hm7,2014-11-07T00:37:00.165Z,"Mindoro, Philippines",earthquake,,,,4,reviewed,us,us
1985-08-09T19:59:44.070Z,16.9,120.186,21.7,6.1,mw,,,,1.1,us,usp0002hj2,2017-04-26T17:39:06.443Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,hrv
1985-06-23T11:47:54.010Z,14.737,119.282,33,4.7,mb,,,,1,us,usp0002g2y,2014-11-07T00:36:45.175Z,"Luzon, Philippines",earthquake,,,,4,reviewed,us,us
1985-06-17T23:15:09.030Z,16.5,120.47,5,4.2,mb,,,,1.1,us,usp0002fxx,2014-11-07T00:36:44.257Z,"Luzon, Philippines",earthquake,,,,1,reviewed,us,us
1985-05-27T06:22:22.840Z,15.392,119.911,64.8,5.2,mw,,,,1,us,usp0002f7x,2016-11-09T22:37:15.138Z,"Luzon, Philippines",earthquake,,6.8,,,reviewed,us,hrv
1985-05-24T23:50:59.720Z,16.549,120.917,11.8,5,mb,,,,1.2,us,usp0002f5m,2014-11-07T00:36:36.832Z,"Luzon, Philippines",earthquake,,3.9,,17,reviewed,us,us
1985-05-19T08:41:08.920Z,16.417,120.883,13.3,4.7,mb,,,,1.4,us,usp0002ez9,2014-11-07T00:36:36.103Z,"Luzon, Philippines",earthquake,,5.4,,5,reviewed,us,us
1985-05-15T09:32:42.740Z,16.416,120.975,10,3.8,mb,,,,1.8,us,usp0002ev6,2014-11-07T00:36:35.196Z,"Luzon, Philippines",earthquake,,,,1,reviewed,us,us
1985-05-15T07:48:54.520Z,16.557,120.868,10,,,,,,0.1,us,usp0002ev2,2014-11-07T00:36:35.191Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1985-05-15T05:47:13.760Z,16.664,120.911,10,4.6,mb,,,,1.5,us,usp0002ev0,2014-11-07T00:36:35.183Z,"Luzon, Philippines",earthquake,,,,5,reviewed,us,us
1985-05-15T04:06:37.160Z,16.563,120.84,10,4.4,mb,,,,1.4,us,usp0002eux,2014-11-07T00:36:35.165Z,"Luzon, Philippines",earthquake,,,,4,reviewed,us,us
1985-05-14T03:45:59.430Z,16.57,120.83,10,4.2,mb,,,,1.3,us,usp0002ete,2014-11-07T00:36:34.908Z,"Luzon, Philippines",earthquake,,,,2,reviewed,us,us
1985-05-13T04:46:03.100Z,16.529,121.015,10,4.3,mb,,,,1.8,us,usp0002ern,2014-11-07T00:36:34.756Z,"Luzon, Philippines",earthquake,,,,4,reviewed,us,us
1985-05-13T03:40:56.500Z,16.474,120.918,10,5.4,ms,,,,1.3,us,usp0002erg,2014-11-07T00:36:34.735Z,"Luzon, Philippines",earthquake,,,,5,reviewed,us,us
1985-04-24T20:01:14.390Z,15.478,121.344,33,4.8,mb,,,,1.5,us,usp0002e4h,2014-11-07T00:36:28.199Z,"Luzon, Philippines",earthquake,,,,3,reviewed,us,us
1985-04-24T01:07:14.510Z,16.498,120.815,33,6.1,mw,,,,1.3,us,usp0002e3e,2017-04-26T17:38:51.074Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,hrv
1985-04-23T16:15:12.020Z,15.344,120.61,188.4,7,mw,,,,1.1,us,usp0002e2z,2017-04-26T17:38:50.460Z,"Luzon, Philippines",earthquake,,2,,,reviewed,us,nc
1985-04-11T12:03:40.570Z,16.077,119.718,33,,,,,,1,us,usp0002dq0,2014-11-07T00:36:26.340Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1985-04-08T01:26:51.100Z,13.582,120.946,33,4.6,mb,,,,1.6,us,usp0002dk5,2014-11-07T00:36:25.715Z,"Mindoro, Philippines",earthquake,,,,3,reviewed,us,us
1985-02-22T16:19:26.570Z,13.418,120.696,82.4,4.7,mb,,,,1,us,usp0002c4v,2014-11-07T00:36:11.551Z,"Mindoro, Philippines",earthquake,,7.9,,6,reviewed,us,us
1985-02-17T18:58:16.930Z,13.638,120.827,143.5,4.5,mb,,,,0.7,us,usp0002bzm,2014-11-07T00:36:10.951Z,"Mindoro, Philippines",earthquake,,5.8,,9,reviewed,us,us
1985-02-16T14:44:01.190Z,15.352,121.47,33,5,mb,,,,1.5,us,usp0002byk,2014-11-07T00:36:10.791Z,"Luzon, Philippines",earthquake,,,,6,reviewed,us,us
1985-02-09T21:26:15.170Z,14.656,119.728,63.8,4.7,mb,,,,1.1,us,usp0002bru,2014-11-07T00:36:09.925Z,"Luzon, Philippines",earthquake,,12.5,,6,reviewed,us,us
1985-01-19T02:53:30.380Z,14.551,120.893,207.9,4.7,mb,,,,1,us,usp0002b62,2014-11-07T00:36:02.912Z,"Luzon, Philippines",earthquake,,10,,3,reviewed,us,us
1984-11-13T09:18:09.590Z,13.501,120.446,68.7,4.7,mb,,,,1.1,us,usp0002913,2014-11-07T00:35:42.545Z,"Mindoro, Philippines",earthquake,,6.5,,12,reviewed,us,us
1984-11-02T19:20:09.620Z,15.414,121.782,73.6,4,mb,,,,1.1,us,usp00028r6,2014-11-07T00:35:40.203Z,"Luzon, Philippines",earthquake,,8.3,,1,reviewed,us,us
1984-10-15T21:05:07.410Z,14.826,120.269,75.4,4.8,mb,,,,1.1,us,usp000286w,2014-11-07T00:35:35.149Z,"Luzon, Philippines",earthquake,,4.5,,11,reviewed,us,us
1984-10-12T21:13:55.830Z,15.446,119.954,29.5,4.8,mb,,,,1.5,us,usp000283k,2014-11-07T00:35:34.227Z,"Luzon, Philippines",earthquake,,6.2,,5,reviewed,us,us
1984-09-06T22:10:08.320Z,13.59,121.117,16.5,4.8,mb,,,,1.3,us,usp000274p,2014-11-07T00:35:25.352Z,"Mindoro, Philippines",earthquake,,6.7,,6,reviewed,us,us
1984-08-12T15:14:39.690Z,13.752,119.269,38.2,4.9,mb,,,,1,us,usp00026cj,2014-11-07T00:35:18.474Z,Philippine Islands region,earthquake,,6.7,,2,reviewed,us,us
1984-07-27T18:57:54.530Z,15.791,120.76,164.5,5,mb,,,,1,us,usp000260y,2014-11-07T00:35:13.060Z,"Luzon, Philippines",earthquake,,3.2,,18,reviewed,us,us
1984-06-04T15:22:36.020Z,15.497,120.888,186.7,4.4,mb,,,,1,us,usp00024ur,2014-11-07T00:35:00.012Z,"Luzon, Philippines",earthquake,,4.6,,5,reviewed,us,us
1984-05-12T13:38:47.440Z,13.856,120.571,120.5,5.1,mb,,,,0.8,us,usp00024ap,2014-11-07T00:34:54.066Z,"Mindoro, Philippines",earthquake,,4.1,,6,reviewed,us,us
1984-05-11T15:10:37.950Z,14.871,119.888,45.7,5,mb,,,,1.1,us,usp000249p,2014-11-07T00:34:53.881Z,"Luzon, Philippines",earthquake,,4,,16,reviewed,us,us
1984-04-16T20:22:12.510Z,16.744,120.09,63.4,4.9,mb,,,,0.8,us,usp00023m6,2014-11-07T00:34:46.373Z,"Luzon, Philippines",earthquake,,3.5,,17,reviewed,us,us
1984-02-15T14:39:03.250Z,13.577,120.731,200.4,4.7,mb,,,,1.3,us,usp0002208,2014-11-07T00:34:30.601Z,"Mindoro, Philippines",earthquake,,4.1,,8,reviewed,us,us
1984-01-18T03:17:39.560Z,14.14,120.761,168,4.6,mb,,,,1.2,us,usp00021be,2014-11-07T00:34:23.440Z,"Luzon, Philippines",earthquake,,4.3,,6,reviewed,us,us
1984-01-17T00:12:18.190Z,13.892,120.69,163.1,4.6,mb,,,,1.5,us,usp00021ah,2014-11-07T00:34:23.207Z,"Mindoro, Philippines",earthquake,,5.9,,2,reviewed,us,us
1983-12-29T19:39:48.980Z,13.646,120.948,117.1,4.5,mb,,,,0.9,us,usp00020wp,2014-11-07T00:34:17.731Z,"Mindoro, Philippines",earthquake,,4.2,,5,reviewed,us,us
1983-10-14T05:26:54.580Z,13.585,120.502,66.9,4.7,mb,,,,0.6,us,usp0001yzt,2014-11-07T00:33:59.489Z,"Mindoro, Philippines",earthquake,,8.9,,4,reviewed,us,us
1983-09-30T10:54:29.220Z,15.335,122.083,33,4.9,mb,,,,1.4,us,usp0001yrf,2014-11-07T00:33:51.933Z,Philippine Islands region,earthquake,,,,1,reviewed,us,us
1983-09-29T00:45:49.520Z,15.554,121.799,54.4,4.7,mb,,,,1.1,us,usp0001yqj,2014-11-07T00:33:51.815Z,"Luzon, Philippines",earthquake,,5,,6,reviewed,us,us
1983-09-26T20:40:40.270Z,13.529,120.936,33,4.8,mb,,,,1.8,us,usp0001yp6,2014-11-07T00:33:51.501Z,"Mindoro, Philippines",earthquake,,,,2,reviewed,us,us
1983-09-23T18:04:35.970Z,14.949,119.96,67.5,4.7,mb,,,,1.3,us,usp0001yku,2014-11-07T00:33:50.484Z,"Luzon, Philippines",earthquake,,5.8,,6,reviewed,us,us
1983-09-06T04:53:53.290Z,13.901,120.55,221,4,mb,,,,1.1,us,usp0001y5p,2014-11-07T00:33:45.031Z,"Mindoro, Philippines",earthquake,,6.8,,2,reviewed,us,us
1983-08-31T14:40:12.230Z,15.556,119.047,39.4,3.9,mb,,,,1.2,us,usp0001y2s,2014-11-07T00:33:40.720Z,"Luzon, Philippines",earthquake,,13.4,,1,reviewed,us,us
1983-08-12T07:42:12.460Z,14.978,119.863,32.3,5.1,ms,,,,1.1,us,usp0001xmh,2016-11-09T23:13:39.802Z,"Luzon, Philippines",earthquake,,4.4,,4,reviewed,us,us
1983-07-07T10:21:00.230Z,13.377,120.545,43.7,4.8,mb,,,,1,us,usp0001wn0,2014-11-07T00:33:26.902Z,"Mindoro, Philippines",earthquake,,6.4,,11,reviewed,us,us
1983-06-21T11:05:55.260Z,13.78,120.741,212.3,4.5,mb,,,,1.2,us,usp0001w8g,2014-11-07T00:33:20.148Z,"Mindoro, Philippines",earthquake,,6.5,,9,reviewed,us,us
1983-06-01T01:36:58.170Z,13.833,120.749,236.4,5.5,mb,,,,0.9,us,usp0001vub,2016-11-09T22:39:27.678Z,"Mindoro, Philippines",earthquake,,1.8,,57,reviewed,us,us
1983-05-28T18:32:42.990Z,15.505,121.788,33,5,mb,,,,1.1,us,usp0001vrg,2014-11-07T00:33:12.563Z,"Luzon, Philippines",earthquake,,,,10,reviewed,us,us
1983-05-27T22:55:39.840Z,13.859,120.808,190,4.7,mb,,,,0.9,us,usp0001vqk,2014-11-07T00:33:11.900Z,"Mindoro, Philippines",earthquake,,3.7,,10,reviewed,us,us
1983-05-10T18:56:12.500Z,15.071,119.94,74.5,5.1,mb,,,,1.1,us,usp0001v7q,2014-11-07T00:33:09.321Z,"Luzon, Philippines",earthquake,,5.4,,8,reviewed,us,us
1983-05-06T21:12:03.370Z,15.354,121.967,33,4.6,mb,,,,0.7,us,usp0001v40,2014-11-07T00:33:08.148Z,"Luzon, Philippines",earthquake,,,,3,reviewed,us,us
1983-05-06T18:24:18.400Z,15.439,121.711,33,5.6,ms,,,,1.1,us,usp0001v3x,2016-11-09T22:27:37.728Z,"Luzon, Philippines",earthquake,,,,10,reviewed,us,us
1983-04-27T14:08:22.350Z,14.709,119.371,33,4.4,mb,,,,1.5,us,usp0001uu4,2014-11-07T00:33:02.330Z,"Luzon, Philippines",earthquake,,,,2,reviewed,us,us
1983-04-19T03:46:46.580Z,14.636,120.178,105.5,4.6,mb,,,,1.6,us,usp0001ujk,2014-11-07T00:33:00.189Z,"Luzon, Philippines",earthquake,,11.6,,4,reviewed,us,us
1982-12-31T19:05:53.470Z,13.872,120.678,115.1,4.7,mb,,,,1.2,us,usp0001rxc,2014-11-07T00:32:23.483Z,"Mindoro, Philippines",earthquake,,4.5,,6,reviewed,us,us
1982-12-29T14:05:41.210Z,14.92,120.353,109.5,5.4,mb,,,,1.1,us,usp0001rva,2016-11-10T00:19:10.005Z,"Luzon, Philippines",earthquake,,2.5,,38,reviewed,us,us
1982-12-26T13:53:13.770Z,13.728,119.248,33,4.5,mb,,,,1.3,us,usp0001rrr,2014-11-07T00:32:22.257Z,Philippine Islands region,earthquake,,,,3,reviewed,us,us
1982-12-25T14:07:00.010Z,15.466,119.935,74.5,4.5,mb,,,,1,us,usp0001rqv,2014-11-07T00:32:22.133Z,"Luzon, Philippines",earthquake,,5.6,,5,reviewed,us,us
1982-12-13T00:20:12.230Z,15.556,121.145,76.2,4.6,mb,,,,1,us,usp0001re3,2014-11-07T00:32:20.504Z,"Luzon, Philippines",earthquake,,15,,6,reviewed,us,us
1982-10-19T00:56:42.030Z,15.492,121.66,37.3,4,mb,,,,0.6,us,usp0001qbf,2014-11-07T00:32:03.119Z,"Luzon, Philippines",earthquake,,5.7,,1,reviewed,us,us
1982-09-12T02:29:03.970Z,13.947,120.364,88.8,,,,,,1.2,us,usp0001phx,2014-11-07T00:31:53.152Z,"Mindoro, Philippines",earthquake,,8.2,,,reviewed,us,us
1982-08-14T19:36:45.960Z,13.838,120.633,112.9,4.2,mb,,,,1.3,us,usp0001p1y,2014-11-07T00:31:46.370Z,"Mindoro, Philippines",earthquake,,7.3,,4,reviewed,us,us
1982-07-06T14:53:33.590Z,14.21,120.604,148.5,5.3,mb,,,,1,us,usp0001na8,2016-11-09T22:55:30.082Z,"Luzon, Philippines",earthquake,,2.2,,46,reviewed,us,us
1982-06-23T09:58:02.750Z,13.915,120.751,215.3,4.6,mb,,,,1.2,us,usp0001n3a,2014-11-07T00:31:29.422Z,"Mindoro, Philippines",earthquake,,3.8,,10,reviewed,us,us
1982-05-19T21:12:47.530Z,13.614,120.838,157.9,4.8,mb,,,,1,us,usp0001me1,2014-11-07T00:31:19.281Z,"Mindoro, Philippines",earthquake,,3.6,,16,reviewed,us,us
1982-05-15T16:58:29.230Z,14.924,120.096,65.1,5.2,mb,,,,1,us,usp0001mbn,2016-11-09T22:31:33.073Z,"Luzon, Philippines",earthquake,,3.2,,34,reviewed,us,us
1982-05-05T23:27:34.790Z,13.964,120.754,126.5,4.3,mb,,,,1.1,us,usp0001m4a,2014-11-07T00:31:16.237Z,"Mindoro, Philippines",earthquake,,4.4,,6,reviewed,us,us
1982-05-05T15:30:00.990Z,13.954,120.744,127.3,4.6,mb,,,,0.9,us,usp0001m45,2014-11-07T00:31:16.136Z,"Mindoro, Philippines",earthquake,,3.3,,15,reviewed,us,us
1982-04-26T23:30:32.250Z,13.866,120.943,146.9,4.2,mb,,,,1,us,usp0001kym,2014-11-07T00:31:11.707Z,"Mindoro, Philippines",earthquake,,5.6,,2,reviewed,us,us
1982-03-20T05:34:41.270Z,13.558,121.205,192.3,4.3,mb,,,,1.3,us,usp0001k7g,2014-11-07T00:31:00.770Z,"Mindoro, Philippines",earthquake,,19.2,,5,reviewed,us,us
1982-01-31T02:19:44.090Z,14.984,120.266,77.6,4.9,mb,,,,1,us,usp0001jdg,2014-11-07T00:30:45.076Z,"Luzon, Philippines",earthquake,,4.4,,11,reviewed,us,us
1982-01-10T22:34:15.230Z,13.368,120.351,91.5,4.6,mb,,,,1.3,us,usp0001hz9,2014-11-07T00:30:39.785Z,"Mindoro, Philippines",earthquake,,8.7,,4,reviewed,us,us
1981-12-24T04:24:55.930Z,14.899,119.991,41.4,4.7,mb,,,,1.2,us,usp0001hmk,2014-11-07T00:30:33.160Z,"Luzon, Philippines",earthquake,,7.9,,3,reviewed,us,us
1981-11-17T21:31:02.520Z,15.431,121.513,59.2,5.1,mb,,,,0.9,us,usp0001h0t,2016-11-09T23:58:50.542Z,"Luzon, Philippines",earthquake,,2.6,,23,reviewed,us,us
1981-11-07T05:29:24.480Z,15.059,119.865,51.1,5,mb,,,,1.2,us,usp0001gup,2014-11-07T00:30:21.511Z,"Luzon, Philippines",earthquake,,5.8,,11,reviewed,us,us
1981-10-26T13:32:44.610Z,13.697,120.825,172.3,5,mb,,,,1,us,usp0001gpd,2014-11-07T00:30:15.832Z,"Mindoro, Philippines",earthquake,,2.9,,12,reviewed,us,us
1981-10-13T17:55:15.600Z,14.262,120.709,160.4,4.5,mb,,,,1.2,us,usp0001ger,2014-11-07T00:30:13.725Z,"Luzon, Philippines",earthquake,,5.4,,4,reviewed,us,us
1981-10-05T12:05:14.160Z,13.734,120.866,126.6,4,mb,,,,1.2,us,usp0001g9z,2014-11-07T00:30:11.875Z,"Mindoro, Philippines",earthquake,,5.5,,2,reviewed,us,us
1981-10-03T16:48:41.200Z,13.945,120.769,237.9,5,mb,,,,0.9,us,usp0001g94,2014-11-07T00:30:11.125Z,"Mindoro, Philippines",earthquake,,2.7,,16,reviewed,us,us
1981-09-21T07:44:32.850Z,14.225,119.215,33,5.3,mb,,,,0.9,us,usp0001g0m,2014-11-07T00:30:06.869Z,"Luzon, Philippines",earthquake,,,,28,reviewed,us,us
1981-09-19T07:34:02.770Z,13.868,120.624,192.6,4.5,mb,,,,1,us,usp0001fzb,2014-11-07T00:30:06.578Z,"Mindoro, Philippines",earthquake,,4.2,,3,reviewed,us,us
1981-09-12T23:29:06.190Z,15.028,119.601,33,,,,,,1.2,us,usp0001fup,2014-11-07T00:30:05.433Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1981-09-12T23:14:25.950Z,15.629,122.099,49.6,4.8,mb,,,,1.1,us,usp0001fun,2014-11-07T00:30:05.423Z,Philippine Islands region,earthquake,,5.7,,6,reviewed,us,us
1981-09-11T11:18:03.120Z,15.194,122.061,42.6,4.6,mb,,,,1.2,us,usp0001ft6,2014-11-07T00:30:05.140Z,Philippine Islands region,earthquake,,6.2,,3,reviewed,us,us
1981-09-06T13:46:20.970Z,14.735,120.638,117.8,4.7,mb,,,,0.9,us,usp0001fq8,2014-11-07T00:30:03.684Z,"Luzon, Philippines",earthquake,,4.5,,3,reviewed,us,us
1981-08-22T12:42:46.480Z,15.768,119.92,33,,,,,,0.9,us,usp0001fe3,2014-11-07T00:29:57.264Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1981-08-15T19:53:26.500Z,13.834,120.827,152.2,4.8,mb,,,,1,us,usp0001faa,2014-11-07T00:29:56.154Z,"Mindoro, Philippines",earthquake,,3,,9,reviewed,us,us
1981-08-06T20:27:15.260Z,15.515,120.372,100.1,4.6,mb,,,,1.5,us,usp0001f55,2014-11-07T00:29:54.283Z,"Luzon, Philippines",earthquake,,11.9,,3,reviewed,us,us
1981-08-01T07:09:08.540Z,14.868,119.901,37,5.1,mb,,,,1,us,usp0001f27,2014-11-07T00:29:52.450Z,"Luzon, Philippines",earthquake,,4.8,,13,reviewed,us,us
1981-07-29T02:24:37.240Z,13.861,120.554,286.2,4.5,mb,,,,0.7,us,usp0001f01,2014-11-07T00:29:49.725Z,"Mindoro, Philippines",earthquake,,2.5,,8,reviewed,us,us
1981-07-22T18:31:38.100Z,14.635,120.246,69,5.3,mb,,,,0.8,us,usp0001eve,2016-11-09T23:02:31.548Z,"Luzon, Philippines",earthquake,,,,33,reviewed,us,us
1981-06-27T06:48:20.630Z,13.46,120.173,168.3,4.4,mb,,,,1.3,us,usp0001ec5,2014-11-07T00:29:40.104Z,"Mindoro, Philippines",earthquake,,6,,4,reviewed,us,us
1981-04-30T15:35:47.310Z,14.11,120.701,199.6,4.8,mb,,,,0.9,us,usp0001dfe,2014-11-07T00:29:21.599Z,"Luzon, Philippines",earthquake,,2.5,,19,reviewed,us,us
1981-04-29T10:02:52.790Z,15.328,119.965,63.8,4.7,mb,,,,0.8,us,usp0001der,2014-11-07T00:29:21.463Z,"Luzon, Philippines",earthquake,,5.4,,9,reviewed,us,us
1981-04-28T11:24:49.230Z,13.471,119.7,14.3,4.4,mb,,,,0.9,us,usp0001ded,2014-11-07T00:29:21.351Z,Philippine Islands region,earthquake,,4.2,,3,reviewed,us,us
1981-04-23T09:05:21.820Z,13.847,120.674,112.6,4.3,mb,,,,0.9,us,usp0001da5,2014-11-07T00:29:17.533Z,"Mindoro, Philippines",earthquake,,2.8,,8,reviewed,us,us
1981-04-14T12:40:41.460Z,15.645,120.607,46.5,4.9,mb,,,,1,us,usp0001d58,2014-11-07T00:29:12.583Z,"Luzon, Philippines",earthquake,,4.3,,8,reviewed,us,us
1981-04-11T05:29:33.340Z,14.275,119.194,33,5.7,mb,,,,1,us,usp0001d3a,2016-11-09T22:16:35.431Z,"Luzon, Philippines",earthquake,,,,59,reviewed,us,us
1981-03-13T18:21:39.840Z,13.898,120.706,143.9,5.6,mb,,,,0.9,us,usp0001cph,2016-11-09T22:04:16.118Z,"Mindoro, Philippines",earthquake,,2.6,,23,reviewed,us,us
1981-02-22T10:39:57.800Z,14.21,118.784,82.7,,,,,,0.9,us,usp0001cb1,2014-11-07T00:28:56.628Z,Philippine Islands region,earthquake,,10.8,,,reviewed,us,us
1981-02-15T23:07:50.790Z,14.724,119.524,33,4.2,mb,,,,1.1,us,usp0001c76,2014-11-07T00:28:55.748Z,"Luzon, Philippines",earthquake,,,,2,reviewed,us,us
1981-02-05T00:53:33.560Z,13.521,120.204,33,4.6,mb,,,,0.8,us,usp0001c1h,2014-11-07T00:28:51.972Z,"Mindoro, Philippines",earthquake,,,,3,reviewed,us,us
1981-02-02T00:55:18.980Z,15.607,119.974,70.2,4.6,mb,,,,1,us,usp0001c0w,2014-11-07T00:28:51.635Z,"Luzon, Philippines",earthquake,,6.2,,7,reviewed,us,us
1981-02-01T20:28:09.960Z,14.342,119.003,26.2,4.8,mb,,,,0.9,us,usp0001c0p,2014-11-07T00:28:51.290Z,"Luzon, Philippines",earthquake,,5.1,,4,reviewed,us,us
1981-01-31T09:17:18.200Z,14.347,119.15,33,5.1,mb,,,,,us,usp0001bzg,2016-11-09T21:46:56.818Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1981-01-31T00:58:10.000Z,15.543,121.865,33,,,,,,,us,usp0001bz9,2014-11-06T23:24:29.009Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1980-12-27T08:46:46.700Z,13.814,120.587,128,4.3,mb,,,,,us,usp0001bg5,2014-11-06T23:24:28.430Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1980-12-26T07:05:32.200Z,15.929,119.492,102,4.5,mb,,,,,us,usp0001bfp,2014-11-06T23:24:28.414Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1980-12-15T10:02:57.200Z,13.696,120.737,43,,,,,,,us,usp0001b9v,2014-11-06T23:24:28.027Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1980-11-17T04:51:46.700Z,14.929,119.327,33,4.5,mb,,,,,us,usp0001aux,2014-11-06T23:24:27.383Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1980-11-05T19:13:25.800Z,16.101,119.652,92,4.5,mb,,,,,us,usp0001ap3,2014-11-06T23:24:27.088Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1980-10-15T01:40:48.900Z,13.804,120.911,152,4.4,mb,,,,,us,usp0001a8y,2014-11-06T23:24:26.655Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1980-10-13T03:49:49.900Z,15.676,120.671,53,4.5,mb,,,,,us,usp0001a7x,2014-11-06T23:24:26.620Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1980-09-19T08:45:46.500Z,13.892,120.725,148,5.7,mb,,,,,us,usp00019vg,2016-11-09T23:31:16.131Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1980-08-25T19:22:30.900Z,13.795,120.674,114,4.8,mb,,,,,us,usp00019jd,2014-11-06T23:24:25.564Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1980-08-22T16:53:03.700Z,15.419,119.819,73,4.9,mb,,,,,us,usp00019gg,2014-11-06T23:24:25.482Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1980-05-31T15:53:51.200Z,14.176,119.192,33,4.5,mb,,,,,us,usp00017vj,2014-11-06T23:24:22.787Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1980-05-31T13:12:11.900Z,14.203,119.249,33,4.8,mb,,,,,us,usp00017v6,2014-11-06T23:24:22.772Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1980-05-28T20:57:23.100Z,13.622,120.799,176,4.3,mb,,,,,us,usp00017rz,2014-11-06T23:24:22.636Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1980-05-25T05:31:13.100Z,13.692,120.78,216,3.9,mb,,,,,us,usp00017dq,2014-11-06T23:24:22.058Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1980-04-24T07:48:25.300Z,13.839,120.943,154,4.6,mb,,,,,us,usp00016ut,2014-11-06T23:24:20.931Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1980-03-22T15:53:56.900Z,13.453,120.559,69,5.1,mb,,,,,us,usp0001657,2014-11-06T23:24:19.416Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1980-01-16T02:45:39.500Z,13.69,120.795,133,4.4,mb,,,,,us,usp000150y,2014-11-06T23:24:16.654Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1980-01-09T00:26:49.300Z,16.049,121.435,101,4.3,mb,,,,,us,usp00014xr,2014-11-06T23:24:15.694Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1980-01-05T06:31:31.900Z,16.647,120.796,111,4.2,mb,,,,,us,usp00014vs,2014-11-06T23:24:14.900Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1979-12-14T08:48:53.300Z,13.642,120.698,96,5,mb,,,,,us,usp00014gz,2014-11-06T23:22:08.202Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1979-11-22T18:39:07.600Z,16.339,121.586,33,4.8,mb,,,,,us,usp000144w,2014-11-06T23:22:07.681Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1979-09-21T17:09:33.700Z,13.516,120.66,45,4.9,mb,,,,,us,usp000131r,2014-11-06T23:22:05.683Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1979-08-30T02:45:52.200Z,13.911,120.809,246,4.8,mb,,,,,us,usp00012q8,2014-11-06T23:22:05.121Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1979-08-28T15:19:38.000Z,13.946,120.743,154,4.9,mb,,,,,us,usp00012p8,2014-11-06T23:22:05.081Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1979-08-19T10:06:33.000Z,13.708,120.875,162,5.1,mb,,,,,us,usp00012h4,2014-11-06T23:22:04.891Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1979-08-16T01:01:01.000Z,13.438,120.726,54,4.7,mb,,,,,us,usp00012ev,2014-11-06T23:22:04.806Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1979-08-11T18:25:16.600Z,13.989,120.742,129,4.9,mb,,,,,us,usp00012c0,2014-11-06T23:22:04.699Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1979-08-08T09:26:02.700Z,16.099,119.65,54,5.1,mb,,,,,us,usp000129m,2016-11-09T23:11:17.517Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1979-07-26T08:31:20.900Z,13.415,120.635,32,5,mb,,,,,us,usp000122e,2014-11-06T23:22:04.128Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1979-07-21T09:28:10.600Z,13.6,120.71,66,4.7,mb,,,,,us,usp00011zj,2014-11-06T23:22:04.014Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
